以下、5ちゃんねるからVIPがお送りします </b>(ﾜｯﾁｮｲWW 9fc6-/LOy)<b><><>2018/08/22(水) 02:15:57.381 ID:gWdBlYk40<> 大丈夫、明石がついてるにゃ <>
以下、5ちゃんねるからVIPがお送りします </b>(ﾜｯﾁｮｲW cb79-V6hB)<b><><>2018/08/22(水) 02:24:11.112 ID:W92IwxH30<> セントーおりゃんとかアズレン下手なのか？？ <>
以下、5ちゃんねるからVIPがお送りします </b>(ﾜｯﾁｮｲWW 5be9-qCNF)<b><><>2018/08/22(水) 02:40:42.501 ID:AT34r3pr0<> 今日もだいちゅきなローンちゃんまんまに食い千切られる程の力で首元に噛み付かれて傷口を舌先で舐められながら血液を味わわられてローンちゃんのふわふわで甘い匂いのする淡い髪の毛にお顔をうずめながら一緒に心地良くすやすや… <>
以下、5ちゃんねるからVIPがお送りします </b>(ｱｳｱｳｶｰ Sa0f-6hSa)<b><><>2018/08/22(水) 02:55:34.297 ID:GxBgcAfra<> それ痛みが後引いてしばらく眠れないやつ <>
以下、5ちゃんねるからVIPがお送りします </b>(ﾜｯﾁｮｲ 0fe0-ipLS)<b><>sage<>2018/08/22(水) 02:55:58.202 ID:E6C84H600<> ローンちゃんまんまガイジまだ起きてんのかよ <>
以下、5ちゃんねるからVIPがお送りします </b>(ﾜｯﾁｮｲWW 0b4a-dm9Q)<b><><>2018/08/22(水) 03:07:33.949 ID:xsCfAekn0<> 金髪四天王は <br> 金剛　ヒッパー　アストリア　pow <br> で異論無いね <>
以下、5ちゃんねるからVIPがお送りします </b>(ｱｳｱｳｶｰ Sa0f-6hSa)<b><><>2018/08/22(水) 03:14:15.114 ID:GxBgcAfra<> ネルソンは？ <>
以下、5ちゃんねるからVIPがお送りします </b>(ｽｯｯﾌﾟ Sdbf-DeY/)<b><><>2018/08/22(水) 03:15:27.226 ID:R+R3PWwsd<> いちょつ <>
以下、5ちゃんねるからVIPがお送りします </b>(ﾜｯﾁｮｲWW 3bc9-/W1H)<b><><>2018/08/22(水) 03:16:31.546 ID:iwTx+wqe0<> ビクトリアスだな <>
以下、5ちゃんねるからVIPがお送りします </b>(ﾜｯﾁｮｲWW 0b4a-dm9Q)<b><><>2018/08/22(水) 03:21:54.848 ID:xsCfAekn0<> 金剛はネルソンにしてもいいね　それ以外は変更なし <>
以下、5ちゃんねるからVIPがお送りします </b>(ﾜｯﾁｮｲ 0fe0-ipLS)<b><>sage<>2018/08/22(水) 03:32:40.998 ID:E6C84H600<> アストリアで顔が思い出せないからアストリアは無しな <>
以下、5ちゃんねるからVIPがお送りします </b>(ﾜｯﾁｮｲWW 8b83-y8v3)<b><><>2018/08/22(水) 03:44:41.181 ID:3DgsqQpx0<> エルドリッジを愛でろ <>
以下、5ちゃんねるからVIPがお送りします </b>(ﾜｯﾁｮｲWW 0b4a-dm9Q)<b><><>2018/08/22(水) 03:50:04.986 ID:xsCfAekn0<> <a href="../test/read.cgi/news4vip/1534867864/33" rel="noopener noreferrer" target="_blank">&gt;&gt;33</a> <br> はぁ？あのスケベ巨乳アホギャル思い出せないとか意味がわからない　 <>
以下、5ちゃんねるからVIPがお送りします </b>(ﾜｯﾁｮｲWW 9fc6-/LOy)<b><><>2018/08/22(水) 03:51:55.968 ID:gWdBlYk40<> 一時期演習に必須レベルだったエルドリッジの栄光はどこに <br> 今使い道ある？ <>
以下、5ちゃんねるからVIPがお送りします </b>(ﾜｯﾁｮｲWW 0b4a-dm9Q)<b><><>2018/08/22(水) 03:52:35.156 ID:xsCfAekn0<> シコれないしな <>
以下、5ちゃんねるからVIPがお送りします </b>(ﾜｯﾁｮｲWW 0b4a-dm9Q)<b><><>2018/08/22(水) 04:19:15.746 ID:xsCfAekn0<> シコ <>
以下、5ちゃんねるからVIPがお送りします </b>(ﾜｯﾁｮｲ eb83-X7wA)<b><><>2018/08/22(水) 04:25:40.719 ID:lNL9PTPL0<> にゃあ <>
以下、5ちゃんねるからVIPがお送りします </b>(ｽｯｯﾌﾟ Sdbf-DeY/)<b><><>2018/08/22(水) 04:28:13.153 ID:R+R3PWwsd<> エルド対潜高くなかったか <>
以下、5ちゃんねるからVIPがお送りします </b>(ﾜｯﾁｮｲW 4fd7-qseO)<b><><>2018/08/22(水) 04:32:13.702 ID:tYNouZMJ0<> おユ頑！ <>
以下、5ちゃんねるからVIPがお送りします </b>(ﾜｯﾁｮｲWW 0b4a-dm9Q)<b><><>2018/08/22(水) 04:39:32.696 ID:xsCfAekn0<> でも対戦とかいらなくね？ <>
以下、5ちゃんねるからVIPがお送りします </b>(ｽﾌｯ Sdbf-mFUA)<b><><>2018/08/22(水) 05:11:10.474 ID:Ck6mctyhd<> 眠い <>
以下、5ちゃんねるからVIPがお送りします </b>(ﾜｯﾁｮｲWW 0b4a-dm9Q)<b><><>2018/08/22(水) 05:21:36.229 ID:xsCfAekn0<> はぁ？保守もできないなんて（ry ってひっぱーちゃんに怒られたい　 <>
以下、5ちゃんねるからVIPがお送りします </b>(ｽｯｯﾌﾟ Sdbf-OmdD)<b><>sage<>2018/08/22(水) 05:26:51.594 ID:nfXpsgj+d<> 保守出来なかった罰…我慢できるよね？ってマサチューセッツにソーラープレキサスブロー打たれながら言われたい <>
以下、5ちゃんねるからVIPがお送りします </b>(ﾜｯﾁｮｲWW 6b8c-YM2i)<b><><>2018/08/22(水) 05:29:11.424 ID:HPIaeUkI0<> 今見たけどセルラン案外高いじゃん <>
以下、5ちゃんねるからVIPがお送りします </b>(ﾜｯﾁｮｲ eb83-X7wA)<b><><>2018/08/22(水) 05:49:03.911 ID:lNL9PTPL0<> アズレンに似合う曲 <br> https://www.youtube.com/watch?v=RhtQmOwm1wM <>
以下、5ちゃんねるからVIPがお送りします </b>(ﾜｯﾁｮｲWW ab8c-VTwt)<b><><>2018/08/22(水) 06:09:12.046 ID:mxQVh37h0<> おはネルソン <>
以下、5ちゃんねるからVIPがお送りします </b>(ﾜｯﾁｮｲ eb83-X7wA)<b><><>2018/08/22(水) 06:10:45.920 ID:lNL9PTPL0<> おは、にゃ！ <>
以下、5ちゃんねるからVIPがお送りします </b>(ｱｳｱｳｶｰ Sa0f-Hg50)<b><><>2018/08/22(水) 06:32:41.270 ID:hIEeOz5za<> おはラフィー <>
以下、5ちゃんねるからVIPがお送りします </b>(ﾜｯﾁｮｲW 3b60-3bXv)<b><><>2018/08/22(水) 06:47:06.303 ID:/B4E7FBX0<> 集中線はずるいわ <br> https://i.imgur.com/gGn1jia.jpg <br> https://i.imgur.com/Htu6QIA.jpg <>
以下、5ちゃんねるからVIPがお送りします </b>(ｽﾌｯ Sdbf-mFUA)<b><><>2018/08/22(水) 07:15:54.465 ID:Ck6mctyhd<> うーん残念淑女 <>
以下、5ちゃんねるからVIPがお送りします </b>(ﾜｯﾁｮｲ 9ff6-6lgt)<b><><>2018/08/22(水) 07:21:03.793 ID:1pMlHxDy0<> おはにゃ <>
以下、5ちゃんねるからVIPがお送りします </b>(ｻｻｸｯﾃﾛﾙ Sp8f-xQfD)<b><><>2018/08/22(水) 07:25:11.890 ID:JSN9bUkgp<> おは明石 <>
以下、5ちゃんねるからVIPがお送りします </b>(ｻｻｸｯﾃﾛﾗ Sp8f-4QGk)<b><><>2018/08/22(水) 07:25:26.948 ID:ngIMDHJzp<> おハムマン！ <>
以下、5ちゃんねるからVIPがお送りします </b>(ﾜｯﾁｮｲ 0fe0-ipLS)<b><>sage<>2018/08/22(水) 07:25:33.478 ID:E6C84H600<> がんばりゅ！ <>
以下、5ちゃんねるからVIPがお送りします </b>(ﾜｯﾁｮｲWW eb83-+9ab)<b><><>2018/08/22(水) 07:30:18.514 ID:+RUR1qhJ0<> <a href="../test/read.cgi/news4vip/1534867864/42" rel="noopener noreferrer" target="_blank">&gt;&gt;42</a> <br> ラフィーで手数倍ドンのがいいしな <>
以下、5ちゃんねるからVIPがお送りします </b>(ｽﾌﾟｯｯ Sdbf-OMzd)<b><><>2018/08/22(水) 07:31:26.119 ID:3S4ml1ehd<> おはようユニコーンちゃん今日も頑張ってくるね <>
以下、5ちゃんねるからVIPがお送りします </b>(ｻｻｸｯﾃﾛ Sp8f-B6o8)<b><><>2018/08/22(水) 07:52:42.452 ID:itf03JiKp<> https://i.imgur.com/h6Prjhh.jpg <br> やっと改修MAXになった <>
以下、5ちゃんねるからVIPがお送りします </b>(ｱｳｱｳｶｰ Sa0f-KopZ)<b><>sage<>2018/08/22(水) 07:58:22.373 ID:LgHJPF8Pa<> ジャベリン犯す <>
以下、5ちゃんねるからVIPがお送りします </b>(ﾜｯﾁｮｲW 3b60-3bXv)<b><><>2018/08/22(水) 08:02:55.485 ID:/B4E7FBX0<> ジャベリンありがとうねえ <>
以下、5ちゃんねるからVIPがお送りします </b>(ﾜｯﾁｮｲWW eb83-+9ab)<b><><>2018/08/22(水) 08:09:24.199 ID:+RUR1qhJ0<> それができて建造終わらない理由がわからん <>
以下、5ちゃんねるからVIPがお送りします </b>(ﾜｯﾁｮｲWW 0b4a-dm9Q)<b><><>2018/08/22(水) 08:32:34.366 ID:xsCfAekn0<> さっさといかがわしい視線送らせろや <br> https://i.imgur.com/Gr4sHWj.jpg <>
以下、5ちゃんねるからVIPがお送りします </b>(ﾜｯﾁｮｲ 7b73-hE18)<b><><>2018/08/22(水) 08:34:11.245 ID:W5/gKY1N0<> <a href="../test/read.cgi/news4vip/1534867864/63" rel="noopener noreferrer" target="_blank">&gt;&gt;63</a> <br> アー何とかロイヤルさんかな？ <>
以下、5ちゃんねるからVIPがお送りします </b>(ﾜｯﾁｮｲWW 0fa3-cBNQ)<b><><>2018/08/22(水) 08:52:19.498 ID:0AIRPYjc0<> https://i.imgur.com/xDBaJOA.jpg <>
以下、5ちゃんねるからVIPがお送りします </b>(ﾜｯﾁｮｲWW 0b4a-dm9Q)<b><><>2018/08/22(水) 09:04:57.447 ID:xsCfAekn0<> <a href="../test/read.cgi/news4vip/1534867864/64" rel="noopener noreferrer" target="_blank">&gt;&gt;64</a> <br> はぁ？えんぷらちゃんなんだけど <>
以下、5ちゃんねるからVIPがお送りします </b>(ﾜｯﾁｮｲWW 3bc9-/W1H)<b><><>2018/08/22(水) 09:19:08.989 ID:iwTx+wqe0<> 三塁ローン完全体にできるんだけど最上で足りてるし経験値もそこそこプールされてるから乗り換えて良いものか迷うなこれ <>
以下、5ちゃんねるからVIPがお送りします </b>(ﾜｯﾁｮｲWW eb83-IrCs)<b><><>2018/08/22(水) 09:22:11.860 ID:9N4+5qEL0<> 乗り換えるってなんや <br> 育てたい奴使う奴は全部育てるだろ女子高生 <>
以下、5ちゃんねるからVIPがお送りします </b>(ﾜｯﾁｮｲ eb83-hE18)<b><><>2018/08/22(水) 09:23:18.071 ID:+RUR1qhJ0<> そこは使い分けろよ <>
以下、5ちゃんねるからVIPがお送りします </b>(ｱｳｱｳｶｰ Sa0f-Hg50)<b><><>2018/08/22(水) 09:24:11.626 ID:hIEeOz5za<> よう言うた！ <>
以下、5ちゃんねるからVIPがお送りします </b>(ｱｳｱｳｶｰ Sa0f-V6hB)<b><><>2018/08/22(水) 09:25:07.974 ID:AHn7zEDva<> 火力に関しては最上も相当なもんだぞ <br> 使いわけろ <>
以下、5ちゃんねるからVIPがお送りします </b>(ﾜｯﾁｮｲ eb83-hE18)<b><><>2018/08/22(水) 09:28:01.154 ID:+RUR1qhJ0<> まあそうは言っても最大火力で楽したいなら三塁ローンで低燃費ならポがいいのも確かだわ <>
以下、5ちゃんねるからVIPがお送りします </b>(ﾜｯﾁｮｲWW 0b4a-dm9Q)<b><><>2018/08/22(水) 09:40:10.681 ID:xsCfAekn0<> 私製203やっと揃ったと思ったら全然違う私製203の設計図だったわ　私製203多すぎだろ <>
以下、5ちゃんねるからVIPがお送りします </b>(ﾜｯﾁｮｲWW ef10-Z272)<b><><>2018/08/22(水) 09:44:55.636 ID:H6A2UPJY0<> 従順主砲似てる名前多過ぎ問題 <>
以下、5ちゃんねるからVIPがお送りします </b>(ﾜｯﾁｮｲWW 8b60-mYgy)<b><><>2018/08/22(水) 09:45:40.623 ID:zkcbk5ah0<> 榴弾も徹甲も両方使えるからセーフ <>
以下、5ちゃんねるからVIPがお送りします </b>(ｻｻｸｯﾃﾛﾙ Sp8f-/LOy)<b><><>2018/08/22(水) 09:46:05.586 ID:XYqVq0yfp<> 金コンセントと金ルンバしか覚えてない僕にとっては些細なことです <>
以下、5ちゃんねるからVIPがお送りします </b>(ﾜｯﾁｮｲWW 0b4a-dm9Q)<b><><>2018/08/22(水) 09:46:56.175 ID:xsCfAekn0<> あと1枚で完成！と思ってみたら全然できてなかったから203は結局どれもできてなおんだけどね <>
以下、5ちゃんねるからVIPがお送りします<><>2018/08/22(水) 09:50:53.560 ID:/QhMZjO7<> 艦砲パーツ少な過ぎて強化済み装備の奪い合い起きるの何とかして <>
以下、5ちゃんねるからVIPがお送りします </b>(ﾜｯﾁｮｲWW eb83-IrCs)<b><><>2018/08/22(水) 09:52:15.390 ID:9N4+5qEL0<> 名前も見た目も全く同じで榴弾と徹甲の2種類あるふざけた艦砲もあったよな確か <>
以下、5ちゃんねるからVIPがお送りします </b>(ﾜｯﾁｮｲWW ef10-Z272)<b><><>2018/08/22(水) 10:00:05.054 ID:H6A2UPJY0<> ドイッチュ砲と戦艦砲だから一応は混ざんないだろ <>
以下、5ちゃんねるからVIPがお送りします </b>(ﾜｯﾁｮｲ eb83-hE18)<b><>sage<>2018/08/22(水) 10:03:03.314 ID:+RUR1qhJ0<> ドイッチュは28で戦艦砲は32だからそれじゃないぞ <>
以下、5ちゃんねるからVIPがお送りします </b>(ﾜｯﾁｮｲWW bb62-X2GK)<b><>sage<>2018/08/22(水) 10:03:24.448 ID:3BBXLpbd0<> 売るときに混ざってわからなくなるわ <br> まあどっちもそんなに残す価値ないから両方売って良いけど <>
以下、5ちゃんねるからVIPがお送りします </b>(ﾜｯﾁｮｲWW ef10-Z272)<b><><>2018/08/22(水) 10:11:30.909 ID:H6A2UPJY0<> ダメだどれのこといってるのかぜんぜんわからん…… <>
以下、5ちゃんねるからVIPがお送りします </b>(ｻｻｸｯﾃﾛﾚ Sp8f-nDex)<b><><>2018/08/22(水) 10:18:12.287 ID:LCaHzBDjp<> なんのことを指してるのかはわかるが名前が出てこない。でも戦艦と重巡砲の話じゃ無いと思う <br> 重量と口径の関係でドイチュ以外は名前が被るってありえないからな <>
以下、5ちゃんねるからVIPがお送りします </b>(ﾜｯﾁｮｲWW 0f43-mWZT)<b><><>2018/08/22(水) 10:21:55.491 ID:u0bGKtyA0<> 全く同じなのはドイッチュ砲くらいしか・・・ <>
以下、5ちゃんねるからVIPがお送りします </b>(ｱｳｱｳｶｰ Sa0f-V6hB)<b><><>2018/08/22(水) 10:24:50.381 ID:AHn7zEDva<> しかもドイッチュ砲使わないほうが強かった気がする <>
以下、5ちゃんねるからVIPがお送りします </b>(ﾜｯﾁｮｲ ef17-hE18)<b><><>2018/08/22(水) 10:45:17.139 ID:FCjal8R90<> あと2枠空いてるんだが誰ですかね？ <br> https://i.imgur.com/6r5GpNa.jpg <>
以下、5ちゃんねるからVIPがお送りします </b>(ﾜｯﾁｮｲ ef17-hE18)<b><><>2018/08/22(水) 10:51:38.034 ID:FCjal8R90<> あぁ、睦月とベイリーかな <>
以下、5ちゃんねるからVIPがお送りします </b>(ｱｳｱｳｶｰ Sa0f-6hSa)<b><><>2018/08/22(水) 10:56:54.743 ID:tiVQAV5Sa<> ドイッチュ砲投射徹甲だから本当に当たらん <>
以下、5ちゃんねるからVIPがお送りします </b>(ｻｻｸｯﾃﾛﾚ Sp8f-nDex)<b><><>2018/08/22(水) 11:00:01.282 ID:LCaHzBDjp<> 多分、重巡砲か軽巡砲のカテゴリでかつ、カテゴリ内で全く同じ名前でってタイプだと思う <>
以下、5ちゃんねるからVIPがお送りします </b>(ｱｳｱｳｶｰ Sa0f-/LOy)<b><><>2018/08/22(水) 11:13:23.167 ID:qsgeAm7ka<> 主力のスキル発動のセリフとか字幕見れないから中韓米版はむず痒い思いをしてるのではないだろうか <br> このゲームはほんと日本人であることの恩恵がデカい <>
以下、5ちゃんねるからVIPがお送りします </b>(ﾜｯﾁｮｲWW 9fe3-med+)<b><><>2018/08/22(水) 11:15:30.383 ID:vHR9jj8q0<> 120mm単装砲(通常、通常) <br> 127mm単装砲(榴弾、徹甲) <br> 152mm単装砲(通常、徹甲) <br> 152mm連装砲(通常、榴弾、徹甲) <br> 152mm三連装砲(榴弾、徹甲) <br> 203mm連装砲(榴弾、徹甲) <br>  <br> 抜けあるかもしれないけどググって調べたら同名装備これだけあった <>
以下、5ちゃんねるからVIPがお送りします </b>(ﾜｯﾁｮｲWW bb62-X2GK)<b><>sage<>2018/08/22(水) 11:29:58.617 ID:3BBXLpbd0<> ドイッチュ砲、ダメージ的には実は悪くないんだけど <br> 一番の問題は遠い敵から狙うことなんだよなあ <>
以下、5ちゃんねるからVIPがお送りします </b>(ｽｯｯﾌﾟ Sdbf-76UE)<b><><>2018/08/22(水) 11:34:12.680 ID:0keFkK3ad<> ジャンはジャン砲いいな <>
以下、5ちゃんねるからVIPがお送りします </b>(ﾜｯﾁｮｲ eb83-hE18)<b><><>2018/08/22(水) 11:37:56.399 ID:+RUR1qhJ0<> ドイッチュ砲の問題点は遠くの敵を狙う上に徹甲弾だからポケ戦のスキルが帳消しになるくらいには榴弾にダメ劣ること <br> 最近は駆逐だろうがなんでもシールドぐるぐるしてるからそれでも選ぶ価値は出てきたかもしれん <br> 12章でドイッチュなんて出さねえよと言われたらそれまでだ <>
以下、5ちゃんねるからVIPがお送りします </b>(ﾗｸｯﾍﾟ MM8f-dm9Q)<b><><>2018/08/22(水) 11:42:43.568 ID:TpsTc+NqM<> よほど好きじゃない限り使わない性能なんだな <>
以下、5ちゃんねるからVIPがお送りします </b>(ｱｳｱｳｶｰ Sa0f-V6hB)<b><><>2018/08/22(水) 12:01:35.023 ID:AHn7zEDva<> 重巡は開発か最上いれば万事OKだし <>
以下、5ちゃんねるからVIPがお送りします </b>(ｱｳｱｳｳｰ Sa4f-Lz4q)<b><><>2018/08/22(水) 12:04:26.233 ID:zkjLXGwza<> 重巡主砲と舵揃ってきた <>
以下、5ちゃんねるからVIPがお送りします </b>(ｵｲｺﾗﾐﾈｵ MM0f-mWZT)<b><><>2018/08/22(水) 12:06:02.492 ID:Sw8YnKr7M<> ロンドンとシュロップシャーの改造早くして <>
以下、5ちゃんねるからVIPがお送りします </b>(ﾜｯﾁｮｲWW 0b83-SuTF)<b><><>2018/08/22(水) 12:07:13.672 ID:34c/7JuO0<> インディちゃんもおねがいします <>
以下、5ちゃんねるからVIPがお送りします </b>(ｻｻｸｯﾃﾛﾚ Sp8f-nDex)<b><><>2018/08/22(水) 12:10:06.513 ID:LCaHzBDjp<> 最上、ドイチュ、エイジャックスで運用して9-2で一番最初に沈んだのはドイチュ <br> 因み9-2のボスは浜風谷風利根 <>
以下、5ちゃんねるからVIPがお送りします </b>(ｱｳｱｳｶｰ Sa0f-V6hB)<b><><>2018/08/22(水) 12:12:04.332 ID:AHn7zEDva<> ロイヤル重巡はどうテコ入れしてももう希望はない <>
以下、5ちゃんねるからVIPがお送りします </b>(ﾜｯﾁｮｲWW bb62-X2GK)<b><>sage<>2018/08/22(水) 12:15:33.362 ID:3BBXLpbd0<> ロンドンちゃんは改造で主砲+1して耐久が2000くらい上がって回避+40された上に15秒毎に発動するすっごい特殊弾幕貰うから <>
以下、5ちゃんねるからVIPがお送りします </b>(ｽﾌｯ Sdbf-mFUA)<b><><>2018/08/22(水) 12:15:53.274 ID:Ck6mctyhd<> 金舵+10載せて？どうぞ <>
以下、5ちゃんねるからVIPがお送りします </b>(ﾜｯﾁｮｲWW 0b4a-dm9Q)<b><><>2018/08/22(水) 12:22:58.893 ID:xsCfAekn0<> それ金舵乗せるなら結局最上とかでよくない？ <>
以下、5ちゃんねるからVIPがお送りします </b>(ｱｳｱｳｶｰ Sa0f-V6hB)<b><><>2018/08/22(水) 12:24:17.733 ID:AHn7zEDva<> 最上でいいのは間違いないけど最上にも金舵ビーバー載せるんですが <br> バカなの？ <>
以下、5ちゃんねるからVIPがお送りします </b>(ｻｻｸｯﾃﾛﾙ Sp8f-xQfD)<b><><>2018/08/22(水) 12:25:47.274 ID:JSN9bUkgp<> 駆逐のロイヤル <br> 軽巡のユニオン <br> 重巡の重桜 <br> 潜水の鉄血 <>
以下、5ちゃんねるからVIPがお送りします </b>(ｱｳｱｳｶｰ Sa0f-V6hB)<b><><>2018/08/22(水) 12:26:38.909 ID:AHn7zEDva<> 違うぞ <br> 駆逐の重桜 <br> 軽巡の重桜 <br> 重巡の重桜だぞ <>
以下、5ちゃんねるからVIPがお送りします </b>(ｱｳｱｳｶｰ Sa0f-SXAb)<b><><>2018/08/22(水) 12:27:48.132 ID:tiVQAV5Sa<> エクセター先輩は改二で主砲+1して耐久が2000くらい上がって <br> 使用者が忠誠心を保ち続ける限りその護りを無敵化するすっごい栄光スキル貰うから <>
以下、5ちゃんねるからVIPがお送りします </b>(ｱｳｱｳｶｰ Sa0f-V6hB)<b><><>2018/08/22(水) 12:27:58.781 ID:AHn7zEDva<> 軽巡は狐しかいなかったわ <>
以下、5ちゃんねるからVIPがお送りします </b>(ｱｳｱｳｶｰ Sa0f-/LOy)<b><><>2018/08/22(水) 12:28:55.554 ID:qsgeAm7ka<> その狐が強いんだゾ <>
以下、5ちゃんねるからVIPがお送りします </b>(ｻｻｸｯﾃﾛﾚ Sp8f-nDex)<b><><>2018/08/22(水) 12:29:13.810 ID:LCaHzBDjp<> <a href="../test/read.cgi/news4vip/1534867864/109" rel="noopener noreferrer" target="_blank">&gt;&gt;109</a> <br> それだと指揮官との好感度が愛以上ならスペックガタ落ちじゃない？ <>
以下、5ちゃんねるからVIPがお送りします </b>(ｱｳｱｳｶｰ Sa0f-V6hB)<b><><>2018/08/22(水) 12:29:27.645 ID:AHn7zEDva<> 知ってるぞ <br> 可愛いし強いしかっこいいし完璧ですわ <>
以下、5ちゃんねるからVIPがお送りします </b>(ﾜｯﾁｮｲWW 0b4a-dm9Q)<b><><>2018/08/22(水) 12:32:51.932 ID:xsCfAekn0<> <a href="../test/read.cgi/news4vip/1534867864/106" rel="noopener noreferrer" target="_blank">&gt;&gt;106</a> <br> そこまでして使う必要があるのかも分からないよね…　 <>
以下、5ちゃんねるからVIPがお送りします </b>(ﾜｯﾁｮｲWW bb62-X2GK)<b><>sage<>2018/08/22(水) 12:35:21.717 ID:3BBXLpbd0<> ロンドンちゃんは全艦でも珍しい陣営問わない前衛火力15%アップ持ちなんですけど <br> 主砲+1とかで自身の火力が上昇したら他の火力おばけどもと組んで暴れられるんですけど <>
以下、5ちゃんねるからVIPがお送りします </b>(ｱｳｱｳｶｰ Sa0f-V6hB)<b><><>2018/08/22(水) 12:36:52.478 ID:AHn7zEDva<> すまんウィチタでよくね？ <>
以下、5ちゃんねるからVIPがお送りします </b>(ｱｳｱｳｳｰ Sa4f-Lz4q)<b><><>2018/08/22(水) 12:38:21.091 ID:zkjLXGwza<> 火力あっぷならアヴローラでよくね？ <>
以下、5ちゃんねるからVIPがお送りします </b>(ﾜｯﾁｮｲ eb83-hE18)<b><><>2018/08/22(水) 12:38:54.860 ID:+RUR1qhJ0<> 改造でも装甲種別だけは絶対に変わらんからね <br> どうあがいてもロイヤル重巡に未来はないよ <br> 中装甲だったカマセターさんも主砲+1もらえずあの体たらく <>
以下、5ちゃんねるからVIPがお送りします </b>(ｱｳｱｳｶｰ Sa0f-V6hB)<b><><>2018/08/22(水) 12:39:00.715 ID:AHn7zEDva<> それはおりゃんからダメだ <>
以下、5ちゃんねるからVIPがお送りします </b>(ﾜｯﾁｮｲ eb83-hE18)<b><><>2018/08/22(水) 12:40:39.877 ID:+RUR1qhJ0<> 誰でも入手まで一月切ってるんだよなぁ <>
以下、5ちゃんねるからVIPがお送りします </b>(ｱｳｱｳｶｰ Sa0f-SXAb)<b><><>2018/08/22(水) 12:41:35.815 ID:tiVQAV5Sa<> <a href="../test/read.cgi/news4vip/1534867864/112" rel="noopener noreferrer" target="_blank">&gt;&gt;112</a> <br> 指輪渡した時に忠誠と俺どっちとるか散々悩んで泣きじゃくった挙げ句に <br> 開き直って両方を選ぶことにした過程があるのでセーフ <>
