名も無き被検体774号+ </b>(ﾜｯﾁｮｲWW c397-HbjE)<b><><>2018/08/05(日) 12:55:21.87 ID:JvKYAzho0<> 腹減った <>暇だから受験生のJKとお話しようや 	
名も無き被検体774号+ </b>(ｽｯｯﾌﾟ Sd1f-eXcO)<b><>sage<>2018/08/05(日) 12:55:56.67 ID:v87cXVYgd<> シコっとけよ <>
名も無き被検体774号+ </b>(ﾜｯﾁｮｲWW c397-HbjE)<b><><>2018/08/05(日) 13:17:13.78 ID:JvKYAzho0<> <a href="../test/read.cgi/news4viptasu/1533441321/18-19" rel="noopener noreferrer" target="_blank">&gt;&gt;18-19</a> <br> どこそれ <>
名も無き被検体774号+ </b>(ﾜｯﾁｮｲ 0311-bALk)<b><><>2018/08/05(日) 13:21:20.50 ID:WUnyag1f0<> こじんまりしてるけどいい学校だぞ。学校で結婚式挙げるやつもいる。 <br> 四谷の街もまあ楽しいし。 <>
名も無き被検体774号+ </b>(ﾜｯﾁｮｲWW 6311-mIp+)<b><>age<>2018/08/05(日) 13:23:06.32 ID:2ejeR/4H0<> 大学生の俺とデートしない？ <>
名も無き被検体774号+ </b>(ﾜｯﾁｮｲWW c397-HbjE)<b><><>2018/08/05(日) 13:24:22.50 ID:JvKYAzho0<> <a href="../test/read.cgi/news4viptasu/1533441321/21" rel="noopener noreferrer" target="_blank">&gt;&gt;19,21</a> <br> オーキャン行ったけどあれでこじんまりなの？広くない？？ <br>  <br> <a href="../test/read.cgi/news4viptasu/1533441321/22" rel="noopener noreferrer" target="_blank">&gt;&gt;22</a> <br> まだ17だから許して～ <>
名も無き被検体774号+ </b>(ﾜｯﾁｮｲ 0311-bALk)<b><><>2018/08/05(日) 13:26:47.32 ID:WUnyag1f0<> <a href="../test/read.cgi/news4viptasu/1533441321/23" rel="noopener noreferrer" target="_blank">&gt;&gt;23</a> <br> 早稲田慶応明治法政その他あたりと比べたらすごく人数少ない。おかげで広々。 <>
名も無き被検体774号+ </b>(ﾜｯﾁｮｲWW c397-HbjE)<b><><>2018/08/05(日) 13:28:17.58 ID:JvKYAzho0<> <a href="../test/read.cgi/news4viptasu/1533441321/24" rel="noopener noreferrer" target="_blank">&gt;&gt;24</a> <br> あ～～それはいいね！人多すぎるのは嫌だわ <br> てか先輩ですよね？？もし無事合格できたらよろしくお願いします！ <>
名も無き被検体774号+ </b>(ﾜｯﾁｮｲ 0311-bALk)<b><><>2018/08/05(日) 13:32:49.65 ID:WUnyag1f0<> <a href="../test/read.cgi/news4viptasu/1533441321/25" rel="noopener noreferrer" target="_blank">&gt;&gt;25</a> <br> もうOBだわ。すまんの。たぬき顔だったらおもしろい講義リストあげる。 <>
名も無き被検体774号+ </b>(ﾜｯﾁｮｲWW c397-HbjE)<b><><>2018/08/05(日) 13:35:14.27 ID:JvKYAzho0<> <a href="../test/read.cgi/news4viptasu/1533441321/26" rel="noopener noreferrer" target="_blank">&gt;&gt;26</a> <br> なるほど社会人かー お疲れ様です <br> たぬき顔ってなんすか…… <>
名も無き被検体774号+ </b>(ﾜｯﾁｮｲ 0311-bALk)<b><><>2018/08/05(日) 13:42:48.71 ID:WUnyag1f0<> <a href="../test/read.cgi/news4viptasu/1533441321/27" rel="noopener noreferrer" target="_blank">&gt;&gt;27</a> <br> 絶賛募集中彼女の最低条件。 <br> いずれ、都内のミッションの陽キャと地方のミッションのナンバーワン、それに多少のガチ勢が混じるって感じ。 <br> 基本育ちいいやつが多いから人付き合いのストレスはないぞ。 <>
名も無き被検体774号+ </b>(ﾜｯﾁｮｲWW c397-HbjE)<b><><>2018/08/05(日) 13:52:48.85 ID:JvKYAzho0<> <a href="../test/read.cgi/news4viptasu/1533441321/28" rel="noopener noreferrer" target="_blank">&gt;&gt;28</a> <br> むしろつり目…… <br> はぇーみんなミッションなんですね 当たり前か…… <br> ストレス無いのはいいな 楽しそうだったし <>
名も無き被検体774号+ </b>(ｶﾞｯｸｼ 067f-vPxa)<b><><>2018/08/05(日) 13:59:54.15 ID:oqQC8jQ86<> クンクン これは本物のJK <>
名も無き被検体774号+ </b>(ﾜｯﾁｮｲ 0311-bALk)<b><><>2018/08/05(日) 14:01:28.22 ID:WUnyag1f0<> <a href="../test/read.cgi/news4viptasu/1533441321/29" rel="noopener noreferrer" target="_blank">&gt;&gt;29</a> <br> そうか残念だ。 <br> でもそこそこ可愛ければかなりもてるぞ。学外で探すことを勧める。 <br> ソフィアブランドはけっこうある。 <>
名も無き被検体774号+ </b>(ﾜｯﾁｮｲWW c397-HbjE)<b><><>2018/08/05(日) 14:09:29.38 ID:JvKYAzho0<> <a href="../test/read.cgi/news4viptasu/1533441321/30" rel="noopener noreferrer" target="_blank">&gt;&gt;30</a> <br> 本物でござるよ <br>  <br> <a href="../test/read.cgi/news4viptasu/1533441321/31" rel="noopener noreferrer" target="_blank">&gt;&gt;31</a> <br> 可愛いかなぁ ブスだと思うんだよなあ 顔で自信あるの天然二重なぐらいだ てか学外なの？ <br> ブランドwwやっぱ大事なんだね <>
名も無き被検体774号+ </b>(ｶﾞｯｸｼ 067f-vPxa)<b><><>2018/08/05(日) 14:11:42.73 ID:oqQC8jQ86<> 俺も女子高にすればよかった 男だけど <>
名も無き被検体774号+ </b>(ﾜｯﾁｮｲWW c397-HbjE)<b><><>2018/08/05(日) 14:14:03.83 ID:JvKYAzho0<> <a href="../test/read.cgi/news4viptasu/1533441321/33" rel="noopener noreferrer" target="_blank">&gt;&gt;33</a> <br> 夢見てると思うけど基本はゴリラだよ <>
名も無き被検体774号+ </b>(ｶﾞｯｸｼ 067f-vPxa)<b><><>2018/08/05(日) 14:16:14.99 ID:oqQC8jQ86<> <a href="../test/read.cgi/news4viptasu/1533441321/34" rel="noopener noreferrer" target="_blank">&gt;&gt;34</a> <br> アンダースローでう○こ放ったりするの？ <br> キャッチャーは任せろ <>
名も無き被検体774号+ </b>(ｽｯｯﾌﾟ Sd1f-OtDX)<b><><>2018/08/05(日) 14:17:33.71 ID:8jsk7Ncpd<> 東京だけど、さっきまでランニングしてたら頭痛くなって吐き気がしてきたよ <br> 1さんも気をつけて <>
名も無き被検体774号+<><>2018/08/05(日) 14:17:46.78 ID:KSXDfaFo<> うおおおおおおおおお本物のJKきたああああああああああああああ <br> 俺を彼氏にしてください！！ <>
名も無き被検体774号+ </b>(ﾜｯﾁｮｲWW c397-HbjE)<b><><>2018/08/05(日) 14:23:33.39 ID:JvKYAzho0<> <a href="../test/read.cgi/news4viptasu/1533441321/35" rel="noopener noreferrer" target="_blank">&gt;&gt;35</a> <br> それはしないけどうんこネタすきだね <br> あとセクハラはやばいと思う カンチョーのノリで穴に指突っ込まれた子がいた気がする <br>  <br> <a href="../test/read.cgi/news4viptasu/1533441321/36" rel="noopener noreferrer" target="_blank">&gt;&gt;36</a> <br> それ典型的な熱中症じゃん！ちゃんと水分と塩分採ってねー <br> エアコンの効いた部屋にいるから大丈夫！ありがとう&#128591; <br>  <br> <a href="../test/read.cgi/news4viptasu/1533441321/37" rel="noopener noreferrer" target="_blank">&gt;&gt;37</a> <br> 頭いい人がいい <>
名も無き被検体774号+ </b>(ﾜｯﾁｮｲ 0311-bALk)<b><><>2018/08/05(日) 14:24:39.51 ID:WUnyag1f0<> <a href="../test/read.cgi/news4viptasu/1533441321/32" rel="noopener noreferrer" target="_blank">&gt;&gt;32</a> <br> 二重ならあとは化粧でどうとでもなるわ。スタイル良ければなおさら。 <br> 大学行けばハイスペいっぱいいるから今へんなのにつかまんないようにな。 <>
名も無き被検体774号+ </b>(ｶﾞｯｸｼ 067f-vPxa)<b><><>2018/08/05(日) 14:27:35.22 ID:oqQC8jQ86<> <a href="../test/read.cgi/news4viptasu/1533441321/38" rel="noopener noreferrer" target="_blank">&gt;&gt;38</a> <br> そうかぁ 俺はうんこネタ受け入れがたいからやっぱり女子高はいいや <br> 大学で十分セクハラしたし満足満足 <>
名も無き被検体774号+ </b>(ﾜｯﾁｮｲWW c397-HbjE)<b><><>2018/08/05(日) 14:31:20.19 ID:JvKYAzho0<> <a href="../test/read.cgi/news4viptasu/1533441321/39" rel="noopener noreferrer" target="_blank">&gt;&gt;39</a> <br> スタイルもなー 身長161の体重49ってどんなもんだと思う？ <br> そうする 頑張るわ ありがとう <br> <a href="../test/read.cgi/news4viptasu/1533441321/40" rel="noopener noreferrer" target="_blank">&gt;&gt;40</a> <br> 多分共学のがいいよ <br> することしてんだったらいいじゃん <>
名も無き被検体774号+ </b>(ｽｯｯﾌﾟ Sd1f-OtDX)<b><><>2018/08/05(日) 14:31:54.27 ID:8jsk7Ncpd<> <a href="../test/read.cgi/news4viptasu/1533441321/38" rel="noopener noreferrer" target="_blank">&gt;&gt;38</a> <br> ありがとう <br> 今伯方の塩舐めて休んでるから大丈夫よ <>
名も無き被検体774号+<><>2018/08/05(日) 14:37:21.43 ID:KSXDfaFo<> おっふぉｗたまんねーなぁおいｗホンモノJKとか最高や！！！ <br>  <br> Bランクの大学卒業のものです！<a href="../test/read.cgi/news4viptasu/1533441321/1" rel="noopener noreferrer" target="_blank">&gt;&gt;1</a>ちゃんに勉強教えてあげるよ＾＾ <br> 上智大生のクソガキに<a href="../test/read.cgi/news4viptasu/1533441321/1" rel="noopener noreferrer" target="_blank">&gt;&gt;1</a>ちゃんを取られたくない！！！ <br> 俺が<a href="../test/read.cgi/news4viptasu/1533441321/1" rel="noopener noreferrer" target="_blank">&gt;&gt;1</a>ちゃんを幸せにしたいんや！！！ <br>  <br> <a href="../test/read.cgi/news4viptasu/1533441321/1" rel="noopener noreferrer" target="_blank">&gt;&gt;1</a>ちゃんは俺を選ぶべき！頭いいよ！Bランク大学卒業だからね！！ <>
名も無き被検体774号+ </b>(ｱｳｱｳｴｰ Sadf-zgga)<b><><>2018/08/05(日) 14:39:01.33 ID:DBz7ON3Sa<> <a href="../test/read.cgi/news4viptasu/1533441321/41" rel="noopener noreferrer" target="_blank">&gt;&gt;41</a> <br> スタイルいいね！ <br> おっぱい何カップ？ <>
名も無き被検体774号+ </b>(ｶﾞｯｸｼ 067f-GaKc)<b><><>2018/08/05(日) 14:40:11.12 ID:WeNCtf9C6<> 暇ってーと友だちはみんな一般なの？ <br> それともボールだけが友だちなの？ <>
名も無き被検体774号+ </b>(ﾜｯﾁｮｲWW c397-HbjE)<b><><>2018/08/05(日) 14:41:15.33 ID:JvKYAzho0<> <a href="../test/read.cgi/news4viptasu/1533441321/42" rel="noopener noreferrer" target="_blank">&gt;&gt;42</a> <br> ほんと無理だけはしないようにね <br>  <br> <a href="../test/read.cgi/news4viptasu/1533441321/43" rel="noopener noreferrer" target="_blank">&gt;&gt;43</a> <br> 他人に教えてもらうほど勉学には困ってないので <br>  <br> <a href="../test/read.cgi/news4viptasu/1533441321/44" rel="noopener noreferrer" target="_blank">&gt;&gt;44</a> <br> ギリギリDのほぼC <>
名も無き被検体774号+ </b>(ﾜｯﾁｮｲWW c397-HbjE)<b><><>2018/08/05(日) 14:42:12.58 ID:JvKYAzho0<> <a href="../test/read.cgi/news4viptasu/1533441321/45" rel="noopener noreferrer" target="_blank">&gt;&gt;45</a> <br> いやAOとか自己推薦だから忙しい あと単純にお金なくて遊ぶにもって感じ <br> その感じだと楽器が友達かな <>
名も無き被検体774号+ </b>(ｱｳｱｳｴｰ Sadf-zgga)<b><><>2018/08/05(日) 14:42:55.36 ID:DBz7ON3Sa<> <a href="../test/read.cgi/news4viptasu/1533441321/46" rel="noopener noreferrer" target="_blank">&gt;&gt;46</a> <br> ギリギリDとかでかい <br> 周りの子と比べたらデカイ方でしょ？ <>
名も無き被検体774号+ </b>(ﾜｯﾁｮｲWW c397-HbjE)<b><><>2018/08/05(日) 14:44:25.47 ID:JvKYAzho0<> <a href="../test/read.cgi/news4viptasu/1533441321/48" rel="noopener noreferrer" target="_blank">&gt;&gt;48</a> <br> ほぼCだって でかくないよ <br> いやー普通にEの子とかいるからなぁ <>
名も無き被検体774号+<><>2018/08/05(日) 14:45:51.62 ID:KSXDfaFo<> みんな紳士気取ってるけど&gt;&gt;１ちゃんとエッチしたいだけなんだよ？ <br> もしくはオナネタにしたいだけなんだよ… <br> 将来の彼氏としてはそれを見過ごすことはできないよ… <br> 今すぐおっぱいの話はやめて俺の女になりな…？ <>
名も無き被検体774号+ </b>(ﾜｯﾁｮｲ e3b1-s1Tu)<b><>sage<>2018/08/05(日) 14:46:04.92 ID:LxK+C+990<> <a href="../test/read.cgi/news4viptasu/1533441321/49" rel="noopener noreferrer" target="_blank">&gt;&gt;49</a> <br> 一番でかい子は何カップぐらいすか <>
名も無き被検体774号+ </b>(ｶﾞｯｸｼ 067f-GaKc)<b><><>2018/08/05(日) 14:47:22.05 ID:WeNCtf9C6<> <a href="../test/read.cgi/news4viptasu/1533441321/47" rel="noopener noreferrer" target="_blank">&gt;&gt;47</a> <br> AOとか自己推薦ばっかりってホントええとこの学校やんけ <br> 楽器もマンドリンとかウクレレとかホルマリンとかお洒落なの弾いてるんだろ <>
名も無き被検体774号+ </b>(ﾜｯﾁｮｲWW c397-HbjE)<b><><>2018/08/05(日) 14:48:30.83 ID:JvKYAzho0<> <a href="../test/read.cgi/news4viptasu/1533441321/51" rel="noopener noreferrer" target="_blank">&gt;&gt;51</a> <br> 探せばFとかいるのかも知れないけどEの子しか知らないわ <br>  <br> <a href="../test/read.cgi/news4viptasu/1533441321/52" rel="noopener noreferrer" target="_blank">&gt;&gt;52</a> <br> 一応進学校だからね～ トロンボーンでござるよ <>
名も無き被検体774号+<><>2018/08/05(日) 14:51:10.29 ID:KSXDfaFo<> みんな&gt;&gt;１ちゃんのスタイルのことや部活のことや進学校であることを褒めてるけど <br> それは本気で凄いと思って褒めてるわけじゃないんだよ…？ <br> 目的はただ１つで、JKブランドを持つ&gt;&gt;１ちゃんとワンチャンメールアドレスを交換してエッチできるかもしれない、 <br> 高校時代は無理でも大学生になったらエッチできるかもしれない、それまでは我慢しよう… <br> という考えで、この板の男たちはみんな優しくレスしてるわけ <br>  <br> そんなムッツリスケベよりも、堂々と&gt;&gt;１ちゃんとエッチしたい！と訴えている僕を選んだほうが良いと思うの <br> 平成最後の夏休みだよー？彼氏の一人でも作らなくてどうするの！ <br> さ、連絡先交換しよう <>
名も無き被検体774号+ </b>(ｱｳｱｳｴｰ Sadf-zgga)<b><><>2018/08/05(日) 14:51:18.80 ID:DBz7ON3Sa<> <a href="../test/read.cgi/news4viptasu/1533441321/49" rel="noopener noreferrer" target="_blank">&gt;&gt;49</a> <br> これから大きくなるよ <br> いっちは関東のどの辺住み？ <>
名も無き被検体774号+<><>2018/08/05(日) 14:53:23.13 ID:KSXDfaFo<> <a href="../test/read.cgi/news4viptasu/1533441321/53" rel="noopener noreferrer" target="_blank">&gt;&gt;53</a> <br> トロンボーンすごい！ <br> ところで僕のトロンボーンも吹いてくれませんか…！ <>
名も無き被検体774号+ </b>(ﾜｯﾁｮｲWW c397-HbjE)<b><><>2018/08/05(日) 14:53:37.08 ID:JvKYAzho0<> <a href="../test/read.cgi/news4viptasu/1533441321/55" rel="noopener noreferrer" target="_blank">&gt;&gt;55</a> <br> ならねぇと思うんだよなぁ…… <br> いっちはここどこっていうんだろう 西関東？吹奏楽のくくりになるけど <>
名も無き被検体774号+ </b>(ｽﾌﾟｯｯ Sd1f-Kr7V)<b><>sage<>2018/08/05(日) 14:54:00.23 ID:9CMjFs3nd<> <a href="../test/read.cgi/news4viptasu/1533441321/54" rel="noopener noreferrer" target="_blank">&gt;&gt;54</a> <br> コイツも相当どうかと思うけど前半部分はその通りやから気をつけなね <>
名も無き被検体774号+ </b>(ﾜｯﾁｮｲWW c397-HbjE)<b><><>2018/08/05(日) 14:54:59.69 ID:JvKYAzho0<> <a href="../test/read.cgi/news4viptasu/1533441321/58" rel="noopener noreferrer" target="_blank">&gt;&gt;58</a> <br> こんなところに顔出してる時点で自分含めどいつもこいつも同じ穴の狢よ <>
名も無き被検体774号+ </b>(ｱｳｱｳｳｰ Saa7-1VhL)<b><>sage<>2018/08/05(日) 14:55:00.30 ID:WjBYINjsa<> ここのスレの人たちはみんな怖いよ…(´；ω；｀) <br>  <br> 大量の一匹狼が群がってるよ… <>
名も無き被検体774号+ </b>(ﾜｯﾁｮｲWW c397-HbjE)<b><><>2018/08/05(日) 14:55:46.10 ID:JvKYAzho0<> <a href="../test/read.cgi/news4viptasu/1533441321/60" rel="noopener noreferrer" target="_blank">&gt;&gt;60</a> <br> JKブランドってすげー！ <>
名も無き被検体774号+ </b>(ｶﾞｯｸｼ 067f-GaKc)<b><><>2018/08/05(日) 14:56:20.59 ID:WeNCtf9C6<> <a href="../test/read.cgi/news4viptasu/1533441321/53" rel="noopener noreferrer" target="_blank">&gt;&gt;53</a> <br> なるほどね　クワマンに憧れたんだねわかるわかる　クワマントロンボーンじゃないか <br> 楽器は小さいころからやってるの？　大学行っても続ける？ <>
名も無き被検体774号+<><>2018/08/05(日) 14:56:23.66 ID:KSXDfaFo<> なんか&gt;&gt;１ちゃんに無視されるようになっちゃったｗ <br> これはあからさまに俺のこと意識してますわｗｗｗ <br>  <br> はいお前らざんねーんｗ <br> 俺が１馬身リードしましたわｗ <br> &gt;&gt;１ちゃんのおまんこを最初に舐める男はたぶん俺ですわ <br>  <br> 悪いなお前らｗお先でーすｗ <>
名も無き被検体774号+ </b>(ﾜｯﾁｮｲWW c397-HbjE)<b><><>2018/08/05(日) 14:58:09.96 ID:JvKYAzho0<> <a href="../test/read.cgi/news4viptasu/1533441321/62" rel="noopener noreferrer" target="_blank">&gt;&gt;62</a> <br> クワマン誰すか <br> 小学校の頃金管バンド入ってからずっとトロンボーン <br> 大学は微妙 勉強とバイト鑑みてって所かな あと上智のがどれだけ上手いかにもよる <>
名も無き被検体774号+ </b>(ｱｳｱｳｴｰ Sadf-zgga)<b><><>2018/08/05(日) 14:59:02.92 ID:DBz7ON3Sa<> <a href="../test/read.cgi/news4viptasu/1533441321/57" rel="noopener noreferrer" target="_blank">&gt;&gt;57</a> <br> 西関東か <br> 進学したら一人暮らし始めるの？ <>
名も無き被検体774号+ </b>(ｱｳｱｳｳｰ Saa7-1VhL)<b><>sage<>2018/08/05(日) 14:59:35.77 ID:WjBYINjsa<> <a href="../test/read.cgi/news4viptasu/1533441321/61" rel="noopener noreferrer" target="_blank">&gt;&gt;61</a> <br> 高校の制服の良さとか、卒業してから気付いたりするし <br> JKは最強だね～ <br>  <br> ここの男たちは暇つぶしにはもってこいだな(笑) <>
名も無き被検体774号+<><>2018/08/05(日) 14:59:36.49 ID:KSXDfaFo<> 頭がいいとか言っても所詮18歳の子供だからね… <br> ちょっと紳士ぶって優しくして共感すればコロッと行くからね… <br> <a href="../test/read.cgi/news4viptasu/1533441321/1" rel="noopener noreferrer" target="_blank">&gt;&gt;1</a>ちゃん、そんな奴らに騙されちゃいけない！ <br> そんな腹黒い奴らと関わるよりも最初からオープンスケベのBランク大学出身の俺を選んだほうが絶対良いと思うんだわ… <br> 幸せにするよ…はい、じゃあこれ俺のトロンボーンね、普段吹奏楽部で鍛えているテクニックで軽く舐めてもらおうかな＾＾ <>
名も無き被検体774号+ </b>(ﾜｯﾁｮｲWW c397-HbjE)<b><><>2018/08/05(日) 14:59:49.68 ID:JvKYAzho0<> <a href="../test/read.cgi/news4viptasu/1533441321/65" rel="noopener noreferrer" target="_blank">&gt;&gt;65</a> <br> 実家から通えるからしないけど金銭的に余裕できたらするつもり 両親と折り合い悪いんだ <>
名も無き被検体774号+ </b>(ｱｳｱｳｴｰ Sadf-zgga)<b><><>2018/08/05(日) 15:00:37.89 ID:DBz7ON3Sa<> <a href="../test/read.cgi/news4viptasu/1533441321/68" rel="noopener noreferrer" target="_blank">&gt;&gt;68</a> <br> ママとパパと仲悪いの？ <>
名も無き被検体774号+ </b>(ﾜｯﾁｮｲWW c397-HbjE)<b><><>2018/08/05(日) 15:01:16.70 ID:JvKYAzho0<> <a href="../test/read.cgi/news4viptasu/1533441321/66" rel="noopener noreferrer" target="_blank">&gt;&gt;66</a> <br> あと数ヶ月でそのブランドを失うって怖いよね チヤホヤされなくなってしまう あーこわ <br>  <br> まぁそんな所 君らだって画面の向こうがドブスだとしてもJKってだけで楽しいんだからwin-winっしょみたいな <>
名も無き被検体774号+ </b>(ﾜｯﾁｮｲWW c397-HbjE)<b><><>2018/08/05(日) 15:01:39.02 ID:JvKYAzho0<> <a href="../test/read.cgi/news4viptasu/1533441321/69" rel="noopener noreferrer" target="_blank">&gt;&gt;69</a> <br> 申し訳ないけどあれを両親とはあまり思いたくない <>
名も無き被検体774号+ </b>(ｽｯｯﾌﾟ Sd1f-OtDX)<b><><>2018/08/05(日) 15:01:39.93 ID:8jsk7Ncpd<> 合格決まったら運転免許とアルバイトだな <>
名も無き被検体774号+ </b>(ｱｳｱｳｴｰ Sadf-zgga)<b><><>2018/08/05(日) 15:02:07.12 ID:DBz7ON3Sa<> <a href="../test/read.cgi/news4viptasu/1533441321/71" rel="noopener noreferrer" target="_blank">&gt;&gt;71</a> <br> そんなレベル <br> いったいなにがあったのよ？ <>
名も無き被検体774号+ </b>(ﾜｯﾁｮｲWW c397-HbjE)<b><><>2018/08/05(日) 15:02:07.34 ID:JvKYAzho0<> <a href="../test/read.cgi/news4viptasu/1533441321/72" rel="noopener noreferrer" target="_blank">&gt;&gt;72</a> <br> うちの高校バイト禁止なんすよ 見つかったら指定校取り消しになってしまう <>
名も無き被検体774号+ </b>(ﾜｯﾁｮｲWW c397-HbjE)<b><><>2018/08/05(日) 15:02:30.93 ID:JvKYAzho0<> <a href="../test/read.cgi/news4viptasu/1533441321/73" rel="noopener noreferrer" target="_blank">&gt;&gt;73</a> <br> まぁ色々と 聞いてて気分のいい話じゃないよ <>
名も無き被検体774号+ </b>(ｶﾞｯｸｼ 067f-GaKc)<b><><>2018/08/05(日) 15:03:00.19 ID:WeNCtf9C6<> <a href="../test/read.cgi/news4viptasu/1533441321/71" rel="noopener noreferrer" target="_blank">&gt;&gt;71</a> <br> 仕方ないなぁ　俺のことをママと思ってくれていいぞ <>
名も無き被検体774号+<><>2018/08/05(日) 15:03:38.71 ID:KSXDfaFo<> <a href="../test/read.cgi/news4viptasu/1533441321/75" rel="noopener noreferrer" target="_blank">&gt;&gt;75</a> <br> 言ってごらん、相談に乗るよ… <br>  <br> うんうん、辛かったね…わかるわぁその気持ち…うんうんうんうん… <>
名も無き被検体774号+ </b>(ｱｳｱｳｴｰ Sadf-zgga)<b><><>2018/08/05(日) 15:03:49.88 ID:DBz7ON3Sa<> <a href="../test/read.cgi/news4viptasu/1533441321/75" rel="noopener noreferrer" target="_blank">&gt;&gt;75</a> <br> マジか <br> もしここで言いにくかったらメールでもいいよ <br>  <br> senozeta@svk.jp <br>  <br> いちの悩みとか聞いてあげたい <>
